================================================================================
NAVIFLOW PROFILING REPORT
================================================================================

Algorithm: SimpleSolver
Timestamp: 2025-03-17 03:54:10
Mesh Size: 127x127
Reynolds Number: 100

SYSTEM INFORMATION
--------------------------------------------------------------------------------
Platform: macOS-14.1-arm64-arm-64bit
Processor: Apple M3 Pro
Python Version: 3.11.11
Total System Memory: 18.00 GB

CONVERGENCE INFORMATION
--------------------------------------------------------------------------------
Convergence Tolerance: 1.000000e-08
Final Residual: 9.996792e-09
Status: Converged after 16860 iterations

PERFORMANCE SUMMARY
--------------------------------------------------------------------------------
Total Wall Time: 3715.7393 seconds
Total CPU Time: 5122.6762 seconds
Total Iterations: 16860
Average Wall Time per Iteration: 0.2204 seconds
Peak Memory Usage: 210.11 MB

TIME BREAKDOWN (WALL TIME)
--------------------------------------------------------------------------------
Momentum Equations: 50.5794 seconds (1.36%)
Pressure Equation: 3653.6198 seconds (98.33%)
Velocity Update: 8.8062 seconds (0.24%)
Boundary Conditions: 0.0000 seconds (0.00%)
Other Operations: 2.5654 seconds (0.07%)

TIME BREAKDOWN (CPU TIME)
--------------------------------------------------------------------------------
Momentum Equations: 50.5679 seconds (0.99%)
Pressure Equation: 5060.5870 seconds (98.79%)
Velocity Update: 8.8045 seconds (0.17%)
Boundary Conditions: 0.0000 seconds (0.00%)
Other Operations: 2.5621 seconds (0.05%)

DETAILED RESIDUAL HISTORY
--------------------------------------------------------------------------------
 Iter    Wall Time     CPU Time    Total Res Momentum Res Pressure Res Inf Norm Err     RSS (MB)     VMS (MB)
 8838    1950.9312    2690.5056 8.916074e-07 8.914798e-07 8.475736e-01          N/A       125.73    400847.55
 8839    1951.1459    2690.7980 8.922245e-07 8.889863e-07 8.475736e-01          N/A       125.73    400847.55
 8840    1951.3654    2691.1067 8.918057e-07 8.896901e-07 8.475736e-01          N/A       125.73    400847.55
 8841    1951.5827    2691.4090 8.911590e-07 8.878365e-07 8.475736e-01          N/A       125.73    400847.55
 8842    1951.8007    2691.7113 8.888056e-07 8.886168e-07 8.475736e-01          N/A       125.73    400847.55
 8843    1952.0185    2692.0137 8.916197e-07 8.875626e-07 8.475736e-01          N/A       125.73    400847.55
 8844    1952.2379    2692.3221 8.884083e-07 8.882876e-07 8.475736e-01          N/A       125.73    400847.55
 8845    1952.4572    2692.6271 8.890270e-07 8.857960e-07 8.475736e-01          N/A       125.73    400847.55
 8846    1952.6762    2692.9333 8.886083e-07 8.864994e-07 8.475736e-01          N/A       125.73    400847.55
 8847    1952.8949    2693.2399 8.879654e-07 8.846495e-07 8.475736e-01          N/A       125.73    400847.55
 8848    1953.1128    2693.5437 8.856122e-07 8.854300e-07 8.475736e-01          N/A       125.73    400847.55
 8849    1953.3310    2693.8481 8.884279e-07 8.843777e-07 8.475736e-01          N/A       125.73    400847.55
 8850    1953.5490    2694.1519 8.852206e-07 8.851067e-07 8.475736e-01          N/A       125.73    400847.55
 8851    1953.7665    2694.4516 8.858409e-07 8.826170e-07 8.475736e-01          N/A       125.73    400847.55
 8852    1953.9847    2694.7565 8.854224e-07 8.833202e-07 8.475736e-01          N/A       125.73    400847.55
 8853    1954.2031    2695.0614 8.847832e-07 8.814739e-07 8.475736e-01          N/A       125.73    400847.55
 8854    1954.4222    2695.3705 8.824303e-07 8.822546e-07 8.475736e-01          N/A       125.73    400847.55
 8855    1954.6407    2695.6770 8.852476e-07 8.812041e-07 8.475736e-01          N/A       125.73    400847.55
 8856    1954.8580    2695.9780 8.820443e-07 8.819372e-07 8.475736e-01          N/A       125.73    400847.55
 8857    1955.1926    2696.2738 8.826661e-07 8.794493e-07 8.475736e-01          N/A       125.73    400847.55
 8858    1955.4110    2696.5741 8.822478e-07 8.801523e-07 8.475736e-01          N/A       125.75    400847.55
 8859    1955.6302    2696.8828 8.816124e-07 8.783097e-07 8.475736e-01          N/A       125.75    400847.55
 8860    1955.9077    2697.1804 8.792597e-07 8.790905e-07 8.475736e-01          N/A       125.75    400847.55
 8861    1956.1875    2697.4767 8.820785e-07 8.780420e-07 8.475736e-01          N/A       125.77    400847.55
 8862    1956.4051    2697.7791 8.788794e-07 8.787790e-07 8.475736e-01          N/A       125.77    400847.55
 8863    1956.6229    2698.0814 8.795027e-07 8.762930e-07 8.475736e-01          N/A       125.77    400847.55
 8864    1956.8405    2698.3827 8.790846e-07 8.769957e-07 8.475736e-01          N/A       125.77    400847.55
 8865    1957.0585    2698.6862 8.784529e-07 8.751567e-07 8.475736e-01          N/A       125.77    400847.55
 8866    1957.2768    2698.9914 8.761004e-07 8.759377e-07 8.475736e-01          N/A       125.77    400847.55
 8867    1957.4963    2699.2948 8.789209e-07 8.748911e-07 8.475736e-01          N/A       125.77    400847.55
 8868    1957.7137    2699.5945 8.757257e-07 8.756320e-07 8.475736e-01          N/A       125.77    400847.55
 8869    1957.9311    2699.8954 8.763506e-07 8.731480e-07 8.475736e-01          N/A       125.77    400847.55
 8870    1958.1487    2700.1976 8.759326e-07 8.738504e-07 8.475736e-01          N/A       125.77    400847.55
 8871    1958.3665    2700.5006 8.753047e-07 8.720150e-07 8.475736e-01          N/A       125.77    400847.55
 8872    1958.5833    2700.8009 8.729524e-07 8.727962e-07 8.475736e-01          N/A       125.77    400847.55
 8873    1958.8010    2701.1014 8.757744e-07 8.717514e-07 8.475736e-01          N/A       125.77    400847.55
 8874    1959.0189    2701.4049 8.725833e-07 8.724963e-07 8.475736e-01          N/A       125.77    400847.55
 8875    1959.2363    2701.7069 8.732097e-07 8.700141e-07 8.475736e-01          N/A       125.77    400847.55
 8876    1959.4537    2702.0097 8.727919e-07 8.707163e-07 8.475736e-01          N/A       125.77    400847.55
 8877    1959.6717    2702.3122 8.721678e-07 8.688845e-07 8.475736e-01          N/A       125.77    400847.55
 8878    1959.8890    2702.6140 8.698157e-07 8.696659e-07 8.475736e-01          N/A       125.77    400847.55
 8879    1960.1068    2702.9171 8.726393e-07 8.686230e-07 8.475736e-01          N/A       125.77    400847.55
 8880    1960.3245    2703.2201 8.694521e-07 8.693718e-07 8.475736e-01          N/A       125.77    400847.55
 8881    1960.5443    2703.5307 8.700801e-07 8.668915e-07 8.475736e-01          N/A       125.77    400847.55
 8882    1960.7620    2703.8329 8.696625e-07 8.675934e-07 8.475736e-01          N/A       125.77    400847.55
 8883    1960.9797    2704.1346 8.690420e-07 8.657653e-07 8.475736e-01          N/A       125.77    400847.55
 8884    1961.1968    2704.4348 8.666901e-07 8.665468e-07 8.475736e-01          N/A       125.77    400847.55
 8885    1961.4143    2704.7360 8.695153e-07 8.655057e-07 8.475736e-01          N/A       125.77    400847.55
 8886    1961.6321    2705.0384 8.663322e-07 8.662585e-07 8.475736e-01          N/A       125.77    400847.55
 8887    1961.8505    2705.3413 8.669616e-07 8.637800e-07 8.475736e-01          N/A       125.77    400847.55
 8888    1962.0679    2705.6441 8.665442e-07 8.644816e-07 8.475736e-01          N/A       125.77    400847.55
 8889    1962.2852    2705.9452 8.659274e-07 8.626571e-07 8.475736e-01          N/A       125.77    400847.55
 8890    1962.5051    2706.2509 8.635757e-07 8.634388e-07 8.475736e-01          N/A       125.77    400847.55
 8891    1962.7223    2706.5499 8.664024e-07 8.623996e-07 8.475736e-01          N/A       125.77    400847.55
 8892    1962.9390    2706.8487 8.632233e-07 8.631563e-07 8.475736e-01          N/A       125.77    400847.55
 8893    1963.1581    2707.1524 8.638543e-07 8.606796e-07 8.475736e-01          N/A       125.77    400847.55
 8894    1963.3762    2707.4559 8.634370e-07 8.613810e-07 8.475736e-01          N/A       125.77    400847.55
 8895    1963.5940    2707.7584 8.628239e-07 8.595601e-07 8.475736e-01          N/A       125.77    400847.55
 8896    1963.8121    2708.0612 8.604725e-07 8.603419e-07 8.475736e-01          N/A       125.77    400847.55
 8897    1964.0297    2708.3642 8.633007e-07 8.593046e-07 8.475736e-01          N/A       125.77    400847.55
 8898    1964.2473    2708.6673 8.601256e-07 8.600651e-07 8.475736e-01          N/A       125.77    400847.55
 8899    1964.4657    2708.9737 8.607581e-07 8.575903e-07 8.475736e-01          N/A       125.77    400847.55
 8900    1964.6840    2709.2762 8.603409e-07 8.582915e-07 8.475736e-01 2.647911e-02       125.77    400847.55
 8901    1964.9019    2709.5786 8.597315e-07 8.564741e-07 8.475736e-01          N/A       125.77    400847.55
 8902    1965.1198    2709.8829 8.573803e-07 8.572561e-07 8.475736e-01          N/A       125.77    400847.55
 8903    1965.3381    2710.1872 8.602101e-07 8.562206e-07 8.475736e-01          N/A       125.77    400847.55
 8904    1965.5556    2710.4893 8.570389e-07 8.569850e-07 8.475736e-01          N/A       125.77    400847.55
 8905    1965.7737    2710.7893 8.576729e-07 8.545120e-07 8.475736e-01          N/A       125.77    400847.55
 8906    1965.9916    2711.0931 8.572559e-07 8.552130e-07 8.475736e-01          N/A       125.77    400847.55
 8907    1966.2091    2711.3950 8.566502e-07 8.533991e-07 8.475736e-01          N/A       125.77    400847.55
 8908    1966.4272    2711.6996 8.542992e-07 8.541813e-07 8.475736e-01          N/A       125.77    400847.55
 8909    1966.6459    2712.0047 8.571305e-07 8.531476e-07 8.475736e-01          N/A       125.77    400847.55
 8910    1966.8643    2712.3080 8.539632e-07 8.539159e-07 8.475736e-01          N/A       125.77    400847.55
 8911    1967.0825    2712.6107 8.545987e-07 8.514448e-07 8.475736e-01          N/A       125.77    400847.55
 8912    1967.2991    2712.9066 8.541819e-07 8.521454e-07 8.475736e-01          N/A       125.77    400847.55
 8913    1967.5178    2713.2087 8.535798e-07 8.503352e-07 8.475736e-01          N/A       125.77    400847.55
 8914    1967.7353    2713.5099 8.512290e-07 8.511175e-07 8.475736e-01          N/A       125.77    400847.55
 8915    1967.9528    2713.8098 8.540619e-07 8.500856e-07 8.475736e-01          N/A       125.77    400847.55
 8916    1968.1714    2714.1135 8.508985e-07 8.508577e-07 8.475736e-01          N/A       125.77    400847.55
 8917    1968.3888    2714.4155 8.515355e-07 8.483884e-07 8.475736e-01          N/A       125.77    400847.55
 8918    1968.6064    2714.7173 8.511189e-07 8.490889e-07 8.475736e-01          N/A       125.77    400847.55
 8919    1968.8232    2715.0160 8.505204e-07 8.472822e-07 8.475736e-01          N/A       125.77    400847.55
 8920    1969.0414    2715.3205 8.481699e-07 8.480647e-07 8.475736e-01          N/A       125.78    400847.55
 8921    1969.2586    2715.6204 8.510043e-07 8.470346e-07 8.475736e-01          N/A       125.78    400847.55
 8922    1969.4763    2715.9227 8.478448e-07 8.478105e-07 8.475736e-01          N/A       125.78    400847.55
 8923    1969.6917    2716.2184 8.484833e-07 8.453430e-07 8.475736e-01          N/A       125.78    400847.55
 8924    1969.9067    2716.5157 8.480669e-07 8.460432e-07 8.475736e-01          N/A       125.78    400847.55
 8925    1970.1215    2716.8120 8.474720e-07 8.442401e-07 8.475736e-01          N/A       125.78    400847.55
 8926    1970.3370    2717.1085 8.451217e-07 8.450227e-07 8.475736e-01          N/A       125.78    400847.55
 8927    1970.5509    2717.4000 8.479576e-07 8.439944e-07 8.475736e-01          N/A       125.78    400847.55
 8928    1970.7655    2717.6940 8.448020e-07 8.447742e-07 8.475736e-01          N/A       125.78    400847.55
 8929    1970.9804    2717.9901 8.454420e-07 8.423085e-07 8.475736e-01          N/A       125.78    400847.55
 8930    1971.1960    2718.2867 8.450257e-07 8.430085e-07 8.475736e-01          N/A       125.78    400847.55
 8931    1971.4126    2718.5886 8.444344e-07 8.412088e-07 8.475736e-01          N/A       125.78    400847.55
 8932    1971.6275    2718.8833 8.420843e-07 8.419916e-07 8.475736e-01          N/A       125.78    400847.55
 8933    1971.8421    2719.1775 8.449218e-07 8.409651e-07 8.475736e-01          N/A       125.78    400847.55
 8934    1972.0581    2719.4785 8.417700e-07 8.417487e-07 8.475736e-01          N/A       125.78    400847.55
 8935    1972.2746    2719.7794 8.424115e-07 8.392848e-07 8.475736e-01          N/A       125.78    400847.55
 8936    1972.4915    2720.0772 8.419954e-07 8.399846e-07 8.475736e-01          N/A       125.78    400847.55
 8937    1972.7069    2720.3723 8.414077e-07 8.381884e-07 8.475736e-01          N/A       125.78    400847.55
 8938    1972.9235    2720.6716 8.390578e-07 8.389713e-07 8.475736e-01          N/A       125.78    400847.55
 8939    1973.1407    2720.9724 8.418968e-07 8.379467e-07 8.475736e-01          N/A       125.78    400847.55
 8940    1973.3596    2721.2803 8.387489e-07 8.387340e-07 8.475736e-01          N/A       125.78    400847.55
 8941    1973.5769    2721.5808 8.393918e-07 8.362719e-07 8.475736e-01          N/A       125.78    400847.55
 8942    1973.7950    2721.8826 8.389760e-07 8.369715e-07 8.475736e-01          N/A       125.78    400847.55
 8943    1974.0140    2722.1906 8.383918e-07 8.351788e-07 8.475736e-01          N/A       125.78    400847.55
 8944    1974.2319    2722.4930 8.360422e-07 8.359619e-07 8.475736e-01          N/A       125.78    400847.55
 8945    1974.4515    2722.8035 8.388826e-07 8.349390e-07 8.475736e-01          N/A       125.78    400847.55
 8946    1974.6698    2723.1077 8.357385e-07 8.357301e-07 8.475736e-01          N/A       125.78    400847.55
 8947    1974.8880    2723.4121 8.363830e-07 8.332698e-07 8.475736e-01          N/A       125.78    400847.55
 8948    1975.1069    2723.7192 8.359673e-07 8.339691e-07 8.475736e-01          N/A       125.78    400847.55
 8949    1975.3259    2724.0268 8.353867e-07 8.321799e-07 8.475736e-01          N/A       125.78    400847.55
 8950    1975.5430    2724.3276 8.330373e-07 8.329632e-07 8.475736e-01          N/A       125.78    400847.55
 8951    1975.7612    2724.6311 8.358792e-07 8.319421e-07 8.475736e-01          N/A       125.78    400847.55
 8952    1975.9803    2724.9385 8.327390e-07 8.327369e-07 8.475736e-01          N/A       125.78    400847.55
 8953    1976.1996    2725.2465 8.333849e-07 8.302784e-07 8.475736e-01          N/A       125.78    400847.55
 8954    1976.4171    2725.5488 8.329694e-07 8.309775e-07 8.475736e-01          N/A       125.78    400847.55
 8955    1976.6343    2725.8481 8.323923e-07 8.291918e-07 8.475736e-01          N/A       125.78    400847.55
 8956    1976.8523    2726.1511 8.300431e-07 8.299752e-07 8.475736e-01          N/A       125.78    400847.55
 8957    1977.0701    2726.4545 8.328866e-07 8.289558e-07 8.475736e-01          N/A       125.78    400847.55
 8958    1977.2882    2726.7584 8.297501e-07 8.297544e-07 8.475736e-01          N/A       125.78    400847.55
 8959    1977.5065    2727.0595 8.303974e-07 8.272977e-07 8.475736e-01          N/A       125.78    400847.55
 8960    1977.7239    2727.3598 8.299822e-07 8.279966e-07 8.475736e-01          N/A       125.78    400847.55
 8961    1977.9418    2727.6621 8.294086e-07 8.262143e-07 8.475736e-01          N/A       125.78    400847.55
 8962    1978.1600    2727.9671 8.270596e-07 8.269978e-07 8.475736e-01          N/A       125.78    400847.55
 8963    1978.3775    2728.2690 8.299046e-07 8.259803e-07 8.475736e-01          N/A       125.78    400847.55
 8964    1978.5954    2728.5730 8.267719e-07 8.267826e-07 8.475736e-01          N/A       125.78    400847.55
 8965    1978.8141    2728.8769 8.274207e-07 8.243276e-07 8.475736e-01          N/A       125.78    400847.55
 8966    1979.0320    2729.1806 8.270056e-07 8.250263e-07 8.475736e-01          N/A       125.78    400847.55
 8967    1979.2503    2729.4839 8.264355e-07 8.232475e-07 8.475736e-01          N/A       125.78    400847.55
 8968    1979.4677    2729.7865 8.240868e-07 8.240312e-07 8.475736e-01          N/A       125.78    400847.55
 8969    1979.6854    2730.0877 8.269333e-07 8.230154e-07 8.475736e-01          N/A       125.78    400847.55
 8970    1979.9038    2730.3945 8.238044e-07 8.238213e-07 8.475736e-01          N/A       125.78    400847.55
 8971    1980.1215    2730.6969 8.244546e-07 8.213682e-07 8.475736e-01          N/A       125.78    400847.55
 8972    1980.3407    2731.0008 8.240397e-07 8.220666e-07 8.475736e-01          N/A       125.78    400847.55
 8973    1980.5573    2731.3002 8.234731e-07 8.202913e-07 8.475736e-01          N/A       125.78    400847.55
 8974    1980.7767    2731.6080 8.211247e-07 8.210751e-07 8.475736e-01          N/A       125.78    400847.55
 8975    1980.9930    2731.9067 8.239726e-07 8.200610e-07 8.475736e-01          N/A       125.78    400847.55
 8976    1981.2087    2732.2023 8.208474e-07 8.208707e-07 8.475736e-01          N/A       125.78    400847.55
 8977    1981.4261    2732.5049 8.214991e-07 8.184193e-07 8.475736e-01          N/A       125.78    400847.55
 8978    1981.6447    2732.8106 8.210844e-07 8.191175e-07 8.475736e-01          N/A       125.78    400847.55
 8979    1981.8623    2733.1131 8.205213e-07 8.173456e-07 8.475736e-01          N/A       125.78    400847.55
 8980    1982.0815    2733.4208 8.181731e-07 8.181296e-07 8.475736e-01          N/A       125.78    400847.55
 8981    1982.2994    2733.7243 8.210225e-07 8.171173e-07 8.475736e-01          N/A       125.80    400847.55
 8982    1982.5191    2734.0292 8.179011e-07 8.179306e-07 8.475736e-01          N/A       125.80    400847.55
 8983    1982.7368    2734.3300 8.185542e-07 8.154810e-07 8.475736e-01          N/A       125.80    400847.55
 8984    1982.9566    2734.6401 8.181397e-07 8.161790e-07 8.475736e-01          N/A       125.80    400847.55
 8985    1983.1749    2734.9446 8.175800e-07 8.144105e-07 8.475736e-01          N/A       125.80    400847.55
 8986    1983.3947    2735.2545 8.152320e-07 8.151946e-07 8.475736e-01          N/A       125.80    400847.55
 8987    1983.6118    2735.5547 8.180829e-07 8.141840e-07 8.475736e-01          N/A       125.80    400847.55
 8988    1983.8287    2735.8544 8.149652e-07 8.150010e-07 8.475736e-01          N/A       125.80    400847.55
 8989    1984.0465    2736.1569 8.156198e-07 8.125531e-07 8.475736e-01          N/A       125.80    400847.55
 8990    1984.2641    2736.4579 8.152055e-07 8.132510e-07 8.475736e-01          N/A       125.80    400847.55
 8991    1984.4817    2736.7598 8.146492e-07 8.114859e-07 8.475736e-01          N/A       125.80    400847.55
 8992    1984.7018    2737.0688 8.123015e-07 8.122701e-07 8.475736e-01          N/A       125.80    400847.55
 8993    1984.9198    2737.3714 8.151539e-07 8.112613e-07 8.475736e-01          N/A       125.80    400847.55
 8994    1985.1375    2737.6729 8.120399e-07 8.120819e-07 8.475736e-01          N/A       125.80    400847.55
 8995    1985.3553    2737.9753 8.126959e-07 8.096357e-07 8.475736e-01          N/A       125.80    400847.55
 8996    1985.5724    2738.2751 8.122818e-07 8.103334e-07 8.475736e-01          N/A       125.80    400847.55
 8997    1985.7916    2738.5823 8.117289e-07 8.085717e-07 8.475736e-01          N/A       125.84    400847.55
 8998    1986.0086    2738.8828 8.093815e-07 8.093560e-07 8.475736e-01          N/A       125.84    400847.55
 8999    1986.2276    2739.1887 8.122353e-07 8.083490e-07 8.475736e-01          N/A       125.84    400847.55
 9000    1986.4458    2739.4927 8.091250e-07 8.091732e-07 8.475736e-01 2.649797e-02       125.84    400847.55
 9001    1986.6633    2739.7927 8.097824e-07 8.067288e-07 8.475736e-01          N/A       125.84    400847.55
 9002    1986.8813    2740.0954 8.093685e-07 8.074262e-07 8.475736e-01          N/A       125.84    400847.55
 9003    1987.0986    2740.3963 8.088191e-07 8.056680e-07 8.475736e-01          N/A       125.84    400847.55
 9004    1987.3168    2740.6998 8.064719e-07 8.064524e-07 8.475736e-01          N/A       125.84    400847.55
 9005    1987.5357    2741.0031 8.093271e-07 8.054471e-07 8.475736e-01          N/A       125.84    400847.55
 9006    1987.7540    2741.3064 8.062205e-07 8.062749e-07 8.475736e-01          N/A       125.84    400847.55
 9007    1987.9721    2741.6091 8.068793e-07 8.038322e-07 8.475736e-01          N/A       125.84    400847.55
 9008    1988.1909    2741.9154 8.064656e-07 8.045295e-07 8.475736e-01          N/A       125.84    400847.55
 9009    1988.4089    2742.2192 8.059196e-07 8.027746e-07 8.475736e-01          N/A       125.84    400847.55
 9010    1988.6273    2742.5231 8.035726e-07 8.035591e-07 8.475736e-01          N/A       125.84    400847.55
 9011    1988.8467    2742.8310 8.064294e-07 8.025555e-07 8.475736e-01          N/A       125.84    400847.55
 9012    1989.0642    2743.1332 8.033264e-07 8.033870e-07 8.475736e-01          N/A       125.84    400847.55
 9013    1989.2818    2743.4355 8.039867e-07 8.009460e-07 8.475736e-01          N/A       125.84    400847.55
 9014    1989.4983    2743.7346 8.035731e-07 8.016431e-07 8.475736e-01          N/A       125.84    400847.55
 9015    1989.7173    2744.0416 8.030305e-07 7.998916e-07 8.475736e-01          N/A       125.84    400847.55
 9016    1989.9350    2744.3452 8.006838e-07 8.006762e-07 8.475736e-01          N/A       125.84    400847.55
 9017    1990.1528    2744.6475 8.035420e-07 7.996744e-07 8.475736e-01          N/A       125.84    400847.55
 9018    1990.3707    2744.9502 8.004426e-07 8.005094e-07 8.475736e-01          N/A       125.84    400847.55
 9019    1990.5883    2745.2533 8.011043e-07 7.980701e-07 8.475736e-01          N/A       125.84    400847.55
 9020    1990.8061    2745.5553 8.006910e-07 7.987670e-07 8.475736e-01          N/A       125.84    400847.55
 9021    1991.0242    2745.8589 8.001518e-07 7.970189e-07 8.475736e-01          N/A       125.84    400847.55
 9022    1991.2425    2746.1622 7.978053e-07 7.978036e-07 8.475736e-01          N/A       125.84    400847.55
 9023    1991.4600    2746.4648 8.006649e-07 7.968035e-07 8.475736e-01          N/A       125.84    400847.55
 9024    1991.6780    2746.7680 7.975692e-07 7.976421e-07 8.475736e-01          N/A       125.84    400847.55
 9025    1991.8955    2747.0695 7.982323e-07 7.952045e-07 8.475736e-01          N/A       125.84    400847.55
 9026    1992.1132    2747.3721 7.978192e-07 7.959012e-07 8.475736e-01          N/A       125.84    400847.55
 9027    1992.3320    2747.6792 7.972833e-07 7.941564e-07 8.475736e-01          N/A       125.84    400847.55
 9028    1992.5523    2747.9873 7.949371e-07 7.949413e-07 8.475736e-01          N/A       125.84    400847.55
 9029    1992.7706    2748.2906 7.977981e-07 7.939428e-07 8.475736e-01          N/A       125.84    400847.55
 9030    1992.9894    2748.5972 7.947060e-07 7.947850e-07 8.475736e-01          N/A       125.84    400847.55
 9031    1993.2073    2748.8998 7.953705e-07 7.923492e-07 8.475736e-01          N/A       125.84    400847.55
 9032    1993.4258    2749.2047 7.949576e-07 7.930457e-07 8.475736e-01          N/A       125.84    400847.55
 9033    1993.6425    2749.5038 7.944251e-07 7.913042e-07 8.475736e-01          N/A       125.84    400847.55
 9034    1993.8616    2749.8117 7.920791e-07 7.920892e-07 8.475736e-01          N/A       125.84    400847.55
 9035    1994.0792    2750.1144 7.949415e-07 7.910925e-07 8.475736e-01          N/A       125.84    400847.55
 9036    1994.2974    2750.4185 7.918531e-07 7.919381e-07 8.475736e-01          N/A       125.84    400847.55
 9037    1994.5169    2750.7287 7.925190e-07 7.895040e-07 8.475736e-01          N/A       125.84    400847.55
 9038    1994.7353    2751.0328 7.921063e-07 7.902003e-07 8.475736e-01          N/A       125.84    400847.55
 9039    1994.9532    2751.3353 7.915771e-07 7.884622e-07 8.475736e-01          N/A       125.84    400847.55
 9040    1995.1720    2751.6410 7.892313e-07 7.892473e-07 8.475736e-01          N/A       125.84    400847.55
 9041    1995.3903    2751.9459 7.920952e-07 7.882522e-07 8.475736e-01          N/A       125.84    400847.55
 9042    1995.6068    2752.2443 7.890103e-07 7.891015e-07 8.475736e-01          N/A       125.88    400847.55
 9043    1995.8299    2752.5517 7.896776e-07 7.866690e-07 8.475736e-01          N/A       125.88    400847.55
 9044    1996.0478    2752.8539 7.892651e-07 7.873652e-07 8.475736e-01          N/A       125.88    400847.55
 9045    1996.2703    2753.1622 7.887393e-07 7.856304e-07 8.475736e-01          N/A       125.88    400847.55
 9046    1996.4880    2753.4649 7.863938e-07 7.864156e-07 8.475736e-01          N/A       125.88    400847.55
 9047    1996.7060    2753.7672 7.892591e-07 7.854222e-07 8.475736e-01          N/A       125.88    400847.55
 9048    1996.9251    2754.0744 7.861778e-07 7.862749e-07 8.475736e-01          N/A       125.88    400847.55
 9049    1997.1431    2754.3780 7.868464e-07 7.838442e-07 8.475736e-01          N/A       125.88    400847.55
 9050    1997.3630    2754.6890 7.864341e-07 7.845402e-07 8.475736e-01          N/A       125.88    400847.55
 9051    1997.5825    2754.9925 7.859116e-07 7.828087e-07 8.475736e-01          N/A       125.88    400847.55
 9052    1997.8002    2755.2936 7.835663e-07 7.835940e-07 8.475736e-01          N/A       125.88    400847.55
 9053    1998.0188    2755.5978 7.864330e-07 7.826023e-07 8.475736e-01          N/A       125.88    400847.55
 9054    1998.2376    2755.9023 7.833553e-07 7.834585e-07 8.475736e-01          N/A       125.88    400847.55
 9055    1998.4550    2756.2040 7.840254e-07 7.810294e-07 8.475736e-01          N/A       125.88    400847.55
 9056    1998.6730    2756.5076 7.836133e-07 7.817252e-07 8.475736e-01          N/A       125.88    400847.55
 9057    1998.8915    2756.8108 7.830940e-07 7.799970e-07 8.475736e-01          N/A       125.88    400847.55
 9058    1999.1096    2757.1147 7.807490e-07 7.807825e-07 8.475736e-01          N/A       125.88    400847.55
 9059    1999.3276    2757.4185 7.836171e-07 7.797924e-07 8.475736e-01          N/A       125.88    400847.55
 9060    1999.5449    2757.7198 7.805430e-07 7.806521e-07 8.475736e-01          N/A       125.88    400847.55
 9061    1999.7665    2758.0328 7.812144e-07 7.782247e-07 8.475736e-01          N/A       125.88    400847.55
 9062    1999.9860    2758.3407 7.808025e-07 7.789204e-07 8.475736e-01          N/A       125.88    400847.55
 9063    2000.2069    2758.6500 7.802865e-07 7.771955e-07 8.475736e-01          N/A       125.88    400847.55
 9064    2000.4266    2758.9584 7.779418e-07 7.779810e-07 8.475736e-01          N/A       125.88    400847.55
 9065    2000.6456    2759.2649 7.808113e-07 7.769926e-07 8.475736e-01          N/A       125.88    400847.55
 9066    2000.8624    2759.5663 7.777407e-07 7.778558e-07 8.475736e-01          N/A       125.88    400847.55
 9067    2001.0797    2759.8688 7.784135e-07 7.754301e-07 8.475736e-01          N/A       125.88    400847.55
 9068    2001.2969    2760.1694 7.780018e-07 7.761255e-07 8.475736e-01          N/A       125.88    400847.55
 9069    2001.5142    2760.4730 7.774891e-07 7.744039e-07 8.475736e-01          N/A       125.88    400847.55
 9070    2001.7312    2760.7738 7.751446e-07 7.751896e-07 8.475736e-01          N/A       125.88    400847.55
 9071    2001.9485    2761.0769 7.780155e-07 7.742029e-07 8.475736e-01          N/A       125.88    400847.55
 9072    2002.1657    2761.3794 7.749484e-07 7.750695e-07 8.475736e-01          N/A       125.88    400847.55
 9073    2002.3828    2761.6817 7.756225e-07 7.726454e-07 8.475736e-01          N/A       125.88    400847.55
 9074    2002.6010    2761.9840 7.752111e-07 7.733407e-07 8.475736e-01          N/A       125.88    400847.55
 9075    2002.8185    2762.2874 7.747016e-07 7.716224e-07 8.475736e-01          N/A       125.88    400847.55
 9076    2003.0355    2762.5890 7.723574e-07 7.724081e-07 8.475736e-01          N/A       125.88    400847.55
 9077    2003.2533    2762.8937 7.752297e-07 7.714230e-07 8.475736e-01          N/A       125.88    400847.55
 9078    2003.4707    2763.1969 7.721661e-07 7.722931e-07 8.475736e-01          N/A       125.88    400847.55
 9079    2003.6870    2763.4965 7.728416e-07 7.698707e-07 8.475736e-01          N/A       125.88    400847.55
 9080    2003.9043    2763.8007 7.724304e-07 7.705658e-07 8.475736e-01          N/A       125.88    400847.55
 9081    2004.1211    2764.1019 7.719241e-07 7.688508e-07 8.475736e-01          N/A       125.88    400847.55
 9082    2004.3375    2764.4021 7.695802e-07 7.696366e-07 8.475736e-01          N/A       125.88    400847.55
 9083    2004.5550    2764.7046 7.724539e-07 7.686532e-07 8.475736e-01          N/A       125.88    400847.55
 9084    2004.7713    2765.0041 7.693937e-07 7.695267e-07 8.475736e-01          N/A       125.88    400847.55
 9085    2004.9890    2765.3101 7.700706e-07 7.671059e-07 8.475736e-01          N/A       125.88    400847.55
 9086    2005.2065    2765.6146 7.696596e-07 7.678009e-07 8.475736e-01          N/A       125.88    400847.55
